arch,mask_variant,split,n_total,n_malignant,n_benign,prevalence,threshold_probability_pt,tp,fp,tn,fn,net_benefit_model,net_benefit_treat_all_correct,net_benefit_treat_all_WRONG_flat_at_prevalence,net_benefit_treat_none,delta_nb_model_minus_treat_all,standardised_net_benefit_model
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.66,126,7,95,29,0.43739986266880293,-0.16731517509727645,0.603112840466926,0.0,0.6047150377660794,0.725237191650854
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.67,126,7,95,29,0.4349722910034194,-0.20268836222143638,0.603112840466926,0.0,0.6376606532248558,0.7212121212121212
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.68,125,7,95,30,0.4285019455252918,-0.2402723735408563,0.603112840466926,0.0,0.6687743190661481,0.7104838709677419
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.69,124,7,95,31,0.4218651939249404,-0.2802811597841093,0.603112840466926,0.0,0.7021463537090497,0.6994797086368366
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.7,124,7,95,31,0.41893644617380027,-0.32295719844357973,0.603112840466926,0.0,0.74189364461738,0.6946236559139786
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.71,123,7,95,32,0.41191466523547565,-0.3685764121830136,0.603112840466926,0.0,0.7804910774184892,0.6829810901001113
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.72,123,6,96,32,0.41856586992773764,-0.4174541411895497,0.603112840466926,0.0,0.8360200111172873,0.6940092165898618
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.73,122,6,96,33,0.4115866839602248,-0.4699524427150886,0.603112840466926,0.0,0.8815391266753134,0.6824372759856631
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.74,120,6,96,35,0.40047889853337326,-0.5264890751272074,0.603112840466926,0.0,0.9269679736605807,0.6640198511166254
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.75,119,6,96,36,0.3929961089494164,-0.587548638132296,0.603112840466926,0.0,0.9805447470817124,0.6516129032258066
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.76,117,6,96,38,0.38132295719844356,-0.6536964980544749,0.603112840466926,0.0,1.0350194552529186,0.632258064516129
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.77,116,6,96,39,0.3732025038064625,-0.7255963457959739,0.603112840466926,0.0,1.0987988496024363,0.6187938288920056
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.78,116,6,96,39,0.36858860983374603,-0.8040325433321546,0.603112840466926,0.0,1.1726211531659005,0.6111436950146628
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.79,116,6,96,39,0.36353529738743745,-0.8899388549194002,0.603112840466926,0.0,1.2534741523068376,0.6027649769585254
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.8,114,6,96,41,0.35019455252918286,-0.9844357976653703,0.603112840466926,0.0,1.3346303501945531,0.5806451612903226
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.01,62,45,1,0,0.5698653198653199,0.5697717919940142,0.5740740740740741,0.0,9.352787130567641e-05,0.9926686217008798
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.02,61,41,5,1,0.5570672713529856,0.5653817082388511,0.5740740740740741,0.0,-0.008314436885865528,0.9703752468729427
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.03,61,40,6,1,0.5533600610920199,0.5609011072928599,0.5740740740740741,0.0,-0.0075410462008400625,0.9639175257731959
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.04,61,39,7,1,0.5497685185185185,0.5563271604938271,0.5740740740740741,0.0,-0.006558641975308643,0.9576612903225806
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.05,61,39,7,1,0.5458089668615984,0.5516569200779727,0.5740740740740741,0.0,-0.005847953216374324,0.9507640067911715
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.06,61,38,8,1,0.5423561859732072,0.5468873128447597,0.5740740740740741,0.0,-0.004531126871552438,0.9447494852436513
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.07,61,36,10,1,0.5397252090800477,0.5420151334129829,0.5740740740740741,0.0,-0.002289924332935178,0.9401664932362122
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.08,61,36,10,1,0.5358293075684379,0.537037037037037,0.5740740740740741,0.0,-0.0012077294685990392,0.9333800841514726
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.09,61,33,13,1,0.5345950345950345,0.531949531949532,0.5740740740740741,0.0,0.002645502645502562,0.9312300602623182
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.1,61,33,13,1,0.5308641975308641,0.5267489711934157,0.5740740740740741,0.0,0.00411522633744843,0.9247311827956988
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.11,61,33,13,1,0.5270495214315438,0.521431543903454,0.5740740740740741,0.0,0.00561797752808979,0.9180862631388182
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.12,61,31,15,1,0.5256734006734006,0.515993265993266,0.5740740740740741,0.0,0.009680134680134622,0.9156891495601173
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.13,60,30,16,2,0.5140485312899106,0.5104299702000852,0.5740740740740741,0.0,0.0036185610898253895,0.8954393770856507
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.14,60,30,16,2,0.5103359173126615,0.5047372954349698,0.5740740740740741,0.0,0.005598621877691667,0.8889722430607652
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.15,60,30,16,2,0.5065359477124183,0.4989106753812636,0.5740740740740741,0.0,0.0076252723311546755,0.8823529411764706
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.16,60,29,17,2,0.5044091710758377,0.4929453262786596,0.5740740740740741,0.0,0.011463844797178102,0.8786482334869431
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.17,60,26,20,2,0.5062472110664882,0.4868362338241856,0.5740740740740741,0.0,0.019410977242302563,0.881849980567431
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.18,60,26,20,2,0.502710027100271,0.48057813911472447,0.5740740740740741,0.0,0.02213188798554655,0.8756884343036979
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.19,60,26,20,2,0.4990855052583448,0.4741655235482396,0.5740740740740741,0.0,0.024919981710105177,0.8693747510951813
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.2,60,24,22,2,0.5,0.46759259259259256,0.5740740740740741,0.0,0.03240740740740744,0.8709677419354839
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.21,60,23,23,2,0.4989451476793249,0.4608532583216127,0.5740740740740741,0.0,0.03809188935771218,0.8691302572478563
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.22,59,22,24,3,0.48884140550807215,0.45394112060778724,0.5740740740740741,0.0,0.034900284900284906,0.8515301902398676
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.23,59,21,25,3,0.4882154882154882,0.44684944684944683,0.5740740740740741,0.0,0.041366041366041384,0.8504398826979472
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.24,59,21,25,3,0.4848927875243665,0.4395711500974659,0.5740740740740741,0.0,0.045321637426900596,0.8446519524617997
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.25,59,20,26,3,0.4845679012345679,0.4320987654320988,0.5740740740740741,0.0,0.05246913580246909,0.8440860215053764
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.26,59,20,26,3,0.48123123123123124,0.4244244244244244,0.5740740740740741,0.0,0.05680680680680683,0.8382737576285963
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.27,59,18,28,3,0.4846524606798579,0.4165398274987316,0.5740740740740741,0.0,0.06811263318112631,0.8442333186036235
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.28,59,18,28,3,0.48148148148148145,0.40843621399176955,0.5740740740740741,0.0,0.07304526748971191,0.8387096774193548
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.29,59,17,29,3,0.4820031298904538,0.40010432968179444,0.5740740740740741,0.0,0.08189880020865936,0.8396183552930485
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.3,59,17,29,3,0.47883597883597884,0.3915343915343915,0.5740740740740741,0.0,0.08730158730158732,0.8341013824884793
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.31,59,16,30,3,0.47973698336017173,0.38271604938271603,0.5740740740740741,0.0,0.0970209339774557,0.8356708742402992
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.32,59,15,31,3,0.4809368191721133,0.3736383442265795,0.5740740740740741,0.0,0.1072984749455338,0.8377609108159393
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.33,58,15,31,4,0.4686290768380321,0.36428966279712544,0.5740740740740741,0.0,0.10433941404090669,0.8163216177178624
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.34,58,15,31,4,0.4654882154882155,0.35465768799102126,0.5740740740740741,0.0,0.11083052749719424,0.810850439882698
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.35,58,14,32,4,0.4672364672364673,0.34472934472934474,0.5740740740740741,0.0,0.12250712250712253,0.8138957816377173
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.36,57,14,32,5,0.45486111111111116,0.3344907407407407,0.5740740740740741,0.0,0.12037037037037046,0.7923387096774195
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.37,57,14,32,5,0.45164609053497945,0.3239271017048795,0.5740740740740741,0.0,0.12771898883009997,0.7867383512544803
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.38,57,13,33,5,0.4540023894862605,0.3130227001194743,0.5740740740740741,0.0,0.14097968936678618,0.7908428720083247
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.39,56,13,33,6,0.44156041287188824,0.3017607771706132,0.5740740740740741,0.0,0.13979963570127502,0.7691697514542569
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.4,56,12,34,6,0.4444444444444444,0.2901234567901234,0.5740740740740741,0.0,0.154320987654321,0.7741935483870968
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.41,56,12,34,6,0.44130571249215317,0.278091650973007,0.5740740740740741,0.0,0.1632140615191462,0.768726079825041
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.42,56,12,34,6,0.43805874840357595,0.26564495530012777,0.5740740740740741,0.0,0.17241379310344818,0.7630700778642936
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.43,56,12,34,6,0.4346978557504873,0.2527615334632879,0.5740740740740741,0.0,0.18193632228719941,0.7572156196943972
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.44,56,12,34,6,0.43121693121693117,0.23941798941798942,0.5740740740740741,0.0,0.19179894179894175,0.7511520737327189
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.45,55,12,34,7,0.4183501683501684,0.22558922558922562,0.5740740740740741,0.0,0.1927609427609428,0.7287390029325514
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.46,55,12,34,7,0.4146090534979424,0.2112482853223594,0.5740740740740741,0.0,0.20336076817558302,0.7222222222222223
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.47,55,12,34,7,0.41072676450034945,0.19636617749825303,0.5740740740740741,0.0,0.21436058700209643,0.7154595252586733
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.48,55,11,35,7,0.4152421652421653,0.18091168091168092,0.5740740740740741,0.0,0.23433048433048437,0.7233250620347396
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.49,55,11,35,7,0.4114015976761075,0.1648511256354394,0.5740740740740741,0.0,0.2465504720406681,0.7166350411132195
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.5,55,11,35,7,0.40740740740740744,0.14814814814814814,0.5740740740740741,0.0,0.2592592592592593,0.7096774193548387
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.51,55,10,36,7,0.4128873771730915,0.13076341647770218,0.5740740740740741,0.0,0.2821239606953893,0.7192231731402239
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.52,55,10,36,7,0.40895061728395066,0.11265432098765427,0.5740740740740741,0.0,0.2962962962962964,0.7123655913978495
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.53,55,10,36,7,0.4048463356973996,0.09377462568951922,0.5740740740740741,0.0,0.31107171000788036,0.705216197666438
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.54,54,10,36,8,0.391304347826087,0.07407407407407407,0.5740740740740741,0.0,0.3172302737520129,0.6816269284712483
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.55,54,10,36,8,0.38683127572016457,0.05349794238683114,0.5740740740740741,0.0,0.3333333333333334,0.6738351254480286
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.56,53,10,36,9,0.3728956228956229,0.031986531986531896,0.5740740740740741,0.0,0.340909090909091,0.6495601173020528
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.57,53,10,36,9,0.3680017226528855,0.009474590869939847,0.5740740740740741,0.0,0.35852713178294565,0.6410352588147038
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.58,53,9,37,9,0.3756613756613757,-0.014109347442680664,0.5740740740740741,0.0,0.38977072310405636,0.6543778801843319
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.59,53,9,37,9,0.3708220415537489,-0.038843721770550954,0.5740740740740741,0.0,0.4096657633242999,0.6459480723839498
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.6,53,9,37,9,0.3657407407407408,-0.06481481481481477,0.5740740740740741,0.0,0.4305555555555556,0.6370967741935485
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.61,53,9,37,9,0.36039886039886043,-0.09211775878442541,0.5740740740740741,0.0,0.45251661918328584,0.6277915632754343
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.62,53,8,38,9,0.36988304093567254,-0.12085769980506822,0.5740740740740741,0.0,0.49074074074074076,0.6443123938879457
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.63,53,8,38,9,0.36461461461461464,-0.1511511511511512,0.5740740740740741,0.0,0.5157657657657658,0.6351351351351352
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.64,53,8,38,9,0.35905349794238683,-0.18312757201646102,0.5740740740740741,0.0,0.5421810699588478,0.6254480286738351
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.65,52,8,38,10,0.34391534391534384,-0.21693121693121709,0.5740740740740741,0.0,0.5608465608465609,0.5990783410138247
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.66,52,7,39,10,0.35566448801742917,-0.252723311546841,0.5740740740740741,0.0,0.6083877995642701,0.6195445920303605
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.67,52,7,39,10,0.3498877665544332,-0.2906846240179576,0.5740740740740741,0.0,0.6405723905723908,0.6094819159335289
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.68,52,7,39,10,0.34374999999999994,-0.3310185185185187,0.5740740740740741,0.0,0.6747685185185186,0.598790322580645
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.69,52,7,39,10,0.3372162485065711,-0.37395459976105117,0.5740740740740741,0.0,0.7111708482676222,0.5874089490114465
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.7,52,7,39,10,0.33024691358024694,-0.41975308641975295,0.5740740740740741,0.0,0.7499999999999999,0.5752688172043011
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.71,52,7,39,10,0.3227969348659004,-0.46871008939974457,0.5740740740740741,0.0,0.791507024265645,0.5622914349276974
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.72,52,7,39,10,0.3148148148148148,-0.521164021164021,0.5740740740740741,0.0,0.8359788359788358,0.5483870967741936
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.73,52,7,39,10,0.306241426611797,-0.5775034293552811,0.5740740740740741,0.0,0.8837448559670781,0.533452807646356
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.74,52,7,39,10,0.297008547008547,-0.638176638176638,0.5740740740740741,0.0,0.9351851851851849,0.5173697270471465
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.75,51,7,39,11,0.2777777777777778,-0.7037037037037036,0.5740740740740741,0.0,0.9814814814814814,0.4838709677419355
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.76,51,7,39,11,0.2669753086419753,-0.7746913580246916,0.5740740740740741,0.0,1.041666666666667,0.46505376344086014
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.77,50,7,39,12,0.2459742351046699,-0.851851851851852,0.5740740740740741,0.0,1.097826086956522,0.42847124824684435
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.78,49,7,39,13,0.2239057239057239,-0.9360269360269363,0.5740740740740741,0.0,1.1599326599326603,0.3900293255131965
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.79,49,6,40,13,0.24470899470899468,-1.028218694885362,0.5740740740740741,0.0,1.2729276895943566,0.4262672811059907
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.8,48,6,40,14,0.22222222222222215,-1.1296296296296302,0.5740740740740741,0.0,1.3518518518518523,0.38709677419354827
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.01,67,27,0,0,0.7098646034816247,0.7098646034816247,0.7127659574468085,0.0,0.0,0.9959294436906377
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.02,67,26,1,0,0.7071211463308728,0.7069040382110291,0.7127659574468085,0.0,0.0002171081198436564,0.9920804142552544
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.03,67,25,2,0,0.7045404694011844,0.7038824303575345,0.7127659574468085,0.0,0.0006580390436499162,0.9884597630404678
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.04,67,25,2,0,0.7016843971631206,0.7007978723404255,0.7127659574468085,0.0,0.0008865248226951339,0.984452736318408
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.05,67,24,3,0,0.6993281075027995,0.6976483762597984,0.7127659574468085,0.0,0.0016797312430011369,0.9811468970934799
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.06,67,23,4,0,0.6971480307831598,0.6944318696242644,0.7127659574468085,0.0,0.0027161611588953916,0.9780882819942839
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.07,66,23,4,1,0.6837108213223518,0.6911461908030199,0.7127659574468085,0.0,-0.00743536948066803,0.9592360776761355
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.08,66,23,4,1,0.6808510638297872,0.6877890841813136,0.7127659574468085,0.0,-0.006938020351526353,0.9552238805970149
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.09,66,23,4,1,0.6779284545241993,0.6843581949964929,0.7127659574468085,0.0,-0.00642974047229361,0.9511235033623094
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.1,66,22,5,1,0.6761229314420804,0.6808510638297872,0.7127659574468085,0.0,-0.004728132387706863,0.9485903814262023
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.11,66,21,6,1,0.6745158976810901,0.6772651207267512,0.7127659574468085,0.0,-0.0027492230456610534,0.9463357370451115
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.12,66,21,6,1,0.6716634429400387,0.6735976789168279,0.7127659574468085,0.0,-0.0019342359767892114,0.9423337856173677
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.13,65,21,6,2,0.6581071166544388,0.6698459280997798,0.7127659574468085,0.0,-0.011738811445341057,0.9233144621718992
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.14,64,20,7,3,0.6462147451756556,0.6660069272637308,0.7127659574468085,0.0,-0.019792182088075205,0.9066296424852481
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.15,64,18,9,3,0.6470588235294118,0.6620775969962452,0.7127659574468085,0.0,-0.015018773466833446,0.9078138718173837
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.16,64,18,9,3,0.6443768996960486,0.6580547112462005,0.7127659574468085,0.0,-0.013677811550151908,0.9040511727078892
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.17,64,18,9,3,0.6416303511920021,0.6539348884901307,0.7127659574468085,0.0,-0.012304537298128637,0.9001978061499731
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.18,64,18,9,3,0.6388168137000518,0.6497145822522055,0.7127659574468085,0.0,-0.01089776855215363,0.8962504550418638
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.19,64,18,9,3,0.6359338061465721,0.6453900709219857,0.7127659574468085,0.0,-0.009456264775413614,0.8922056384742952
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.2,64,17,10,3,0.6356382978723404,0.6409574468085106,0.7127659574468085,0.0,-0.005319148936170248,0.8917910447761194
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.21,63,17,10,4,0.6221384325343389,0.6364126043630487,0.7127659574468085,0.0,-0.014274171828709825,0.8728509351974307
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.22,62,16,11,5,0.6115657392253137,0.6317512274959083,0.7127659574468085,0.0,-0.02018548827059463,0.858017604286261
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.23,60,15,12,7,0.5906327714838353,0.626968775904946,0.7127659574468085,0.0,-0.036336004421110735,0.8286489629773212
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.24,60,15,12,7,0.587905935050392,0.622060470324748,0.7127659574468085,0.0,-0.03415453527435597,0.8248232521602515
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.25,59,15,12,8,0.5744680851063829,0.6170212765957447,0.7127659574468085,0.0,-0.042553191489361764,0.8059701492537313
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.26,59,15,12,8,0.5715928694652098,0.6118458884416331,0.7127659574468085,0.0,-0.040253018976423305,0.8019362646228317
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.27,59,15,12,8,0.5686388807927717,0.6065287088312445,0.7127659574468085,0.0,-0.03788982803847285,0.7977918626047842
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.28,59,15,12,8,0.5656028368794326,0.6010638297872339,0.7127659574468085,0.0,-0.03546099290780136,0.7935323383084577
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.29,59,14,13,8,0.5668264908600539,0.5954450104884627,0.7127659574468085,0.0,-0.02861851962840878,0.7952491065797771
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.3,59,13,14,8,0.5683890577507599,0.5896656534954406,0.7127659574468085,0.0,-0.02127659574468077,0.7974413646055437
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.31,59,12,15,8,0.5703052728954672,0.5837187789084181,0.7127659574468085,0.0,-0.013413506012950882,0.800129785853342
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.32,58,12,15,9,0.5569461827284106,0.5775969962453066,0.7127659574468085,0.0,-0.020650813516896016,0.7813871817383671
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.33,58,12,15,9,0.554144172753255,0.5712924738012066,0.7127659574468085,0.0,-0.01714830104795162,0.7774560035642682
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.34,58,12,15,9,0.5512572533849129,0.5647969052224371,0.7127659574468085,0.0,-0.013539651837524147,0.7734056987788331
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.35,58,12,15,9,0.5482815057283142,0.5581014729950899,0.7127659574468085,0.0,-0.009819967266775698,0.7692307692307693
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.36,58,11,16,9,0.5511968085106382,0.5511968085106382,0.7127659574468085,0.0,0.0,0.773320895522388
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.37,58,11,16,9,0.5482944951030058,0.5440729483282675,0.7127659574468085,0.0,0.004221546774738294,0.7692489931295902
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.38,58,11,16,9,0.5452985586822238,0.5367192862045298,0.7127659574468085,0.0,0.008579272477693967,0.765045739046702
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.39,58,11,16,9,0.5422043948378096,0.529124520404604,0.7127659574468085,0.0,0.013079874433205574,0.7607046733545388
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.4,58,10,17,9,0.5460992907801419,0.5212765957446808,0.7127659574468085,0.0,0.024822695035461084,0.7661691542288558
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.41,58,9,18,9,0.5504868373602596,0.5131626397403535,0.7127659574468085,0.0,0.03732419761990613,0.7723248165949911
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.42,58,9,18,9,0.5476889214966985,0.5047688921496698,0.7127659574468085,0.0,0.042920029347028654,0.768399382398353
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.43,58,9,18,9,0.5447928331466966,0.49608062709966405,0.7127659574468085,0.0,0.048712206047032525,0.7643362136684997
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.44,58,9,18,9,0.5417933130699089,0.4870820668693009,0.7127659574468085,0.0,0.054711246200607966,0.7601279317697229
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.45,58,9,18,9,0.5386847195357833,0.47775628626692457,0.7127659574468085,0.0,0.06092843326885877,0.7557666214382632
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.46,58,9,18,9,0.5354609929078014,0.4680851063829787,0.7127659574468085,0.0,0.06737588652482268,0.7512437810945273
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.47,57,9,18,10,0.5214773183460458,0.458048976314733,0.7127659574468085,0.0,0.06342834203131281,0.7316248943959449
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.48,57,8,19,10,0.527823240589198,0.4476268412438625,0.7127659574468085,0.0,0.08019639934533557,0.7405281285878301
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.49,57,8,19,10,0.5246141009595328,0.43679599499374216,0.7127659574468085,0.0,0.0878181059657906,0.7360257535850161
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.5,57,8,19,10,0.5212765957446809,0.42553191489361697,0.7127659574468085,0.0,0.09574468085106391,0.7313432835820897
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.51,57,8,19,10,0.5178028658271819,0.41380807642205814,0.7127659574468085,0.0,0.1039947894051238,0.7264696923545538
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.52,57,8,19,10,0.5141843971631206,0.40159574468085096,0.7127659574468085,0.0,0.11258865248226962,0.7213930348258707
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.53,57,7,20,10,0.5224083295608873,0.38886373924852863,0.7127659574468085,0.0,0.1335445903123587,0.7329310892346778
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.54,57,7,20,10,0.5189639222941721,0.3755781683626271,0.7127659574468085,0.0,0.143385753931545,0.72809863724854
