arch,mask_variant,split,n_total,n_malignant,n_benign,prevalence,brier,brier_boot_lo,brier_boot_hi,brier_null_at_prevalence,brier_skill_score_vs_null,calibration_intercept,calibration_intercept_boot_lo,calibration_intercept_boot_hi,calibration_slope,calibration_slope_boot_lo,calibration_slope_boot_hi,mean_predicted_risk,observed_risk
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.169795747779115,0.1587113812621031,0.1817879946614581,0.2424888888888889,0.2997792659402333,0.13797942055477427,0.06330170947711922,0.2115996820812211,1.4819980043796759,1.2322768461106273,1.8043747272234465,0.5599761616666666,0.5866666666666667
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.1279943288638249,0.11535539093687325,0.14158110561676895,0.23936774213084228,0.4652816301627597,0.17338705076738475,0.07595850371494688,0.26433550642829057,3.458541000663542,2.6917806347173108,4.895350033158566,0.5696565486381322,0.603112840466926
efficientnet_b0,gt,external_test1,108,62,46,0.5740740740740741,0.14463309944702776,0.12140473147978358,0.1691392148128421,0.24451303155006857,0.4084851080118752,-0.012590484102674724,-0.1718827139879304,0.14040789323024355,2.229541778605659,1.5471972157441185,3.79167427176195,0.5765226203703704,0.5740740740740741
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.14460777012859577,0.11687519870158378,0.17506733590159682,0.2047306473517429,0.2936681830534704,0.4061370821355055,0.19696531163708228,0.5986116225800848,1.6399185923655135,0.999016429398573,2.8501403823739566,0.6425114468085106,0.7127659574468085
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.18147005863561666,0.17016868606076915,0.1936960066761816,0.2424888888888889,0.25163557197555453,0.12086938324170103,0.04447817632552244,0.19574880578797327,1.2823611832633597,1.0513299051216687,1.56690170449549,0.56294641,0.5866666666666667
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.1278876148760778,0.1147265621071141,0.14230132787739036,0.23936774213084228,0.46572744623971774,0.21851383339804364,0.1222730024332183,0.31172557494608744,3.2554232855628245,2.5421823194908826,4.505866543053054,0.5611799143968872,0.603112840466926
efficientnet_b0,model,external_test1,108,62,46,0.5740740740740741,0.15174485505008328,0.12815859335995577,0.17636236743326505,0.24451303155006857,0.3793997232453816,0.07597061333509336,-0.08225359132121696,0.222513650770012,2.1396035449835074,1.5291528079437093,3.519596428617455,0.5590069537037037,0.5740740740740741
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.15035784460587237,0.12324528549564655,0.17978453949477977,0.2047306473517429,0.2655821365740807,0.47225636789468267,0.27975621021030755,0.6485165762122796,1.7987028938763887,1.1022505447256121,3.088754807213384,0.6281398510638297,0.7127659574468085
