arch,mask_variant,split,n_total,n_malignant,n_benign,prevalence,threshold_probability_pt,tp,fp,tn,fn,net_benefit_model,net_benefit_treat_all_correct,net_benefit_treat_all_WRONG_flat_at_prevalence,net_benefit_treat_none,delta_nb_model_minus_treat_all,standardised_net_benefit_model
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.53,240,45,203,112,0.31542553191489364,0.12056737588652477,0.5866666666666667,0.0,0.19485815602836887,0.5376571566731142
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.54,235,42,206,117,0.3094927536231884,0.10144927536231879,0.5866666666666667,0.0,0.2080434782608696,0.527544466403162
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.55,230,37,211,122,0.307962962962963,0.08148148148148138,0.5866666666666667,0.0,0.22648148148148162,0.5249368686868687
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.56,222,33,215,130,0.3,0.06060606060606055,0.5866666666666667,0.0,0.23939393939393944,0.5113636363636364
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.57,218,33,215,134,0.2904263565891473,0.0387596899224808,0.5866666666666667,0.0,0.2516666666666665,0.49504492600422834
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.58,215,30,218,137,0.2892857142857143,0.015873015873015928,0.5866666666666667,0.0,0.2734126984126984,0.4931006493506494
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.59,208,27,221,144,0.28191056910569107,-0.008130081300812941,0.5866666666666667,0.0,0.290040650406504,0.48052937915742794
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.6,204,27,221,148,0.2725,-0.033333333333333215,0.5866666666666667,0.0,0.30583333333333323,0.4644886363636364
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.61,202,26,222,150,0.2688888888888889,-0.05982905982905984,0.5866666666666667,0.0,0.32871794871794874,0.45833333333333337
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.62,202,25,223,150,0.2686842105263158,-0.08771929824561397,0.5866666666666667,0.0,0.3564035087719298,0.4579844497607656
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.63,198,25,223,154,0.2590540540540541,-0.11711711711711703,0.5866666666666667,0.0,0.3761711711711711,0.4415694103194103
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.64,195,25,223,157,0.25092592592592594,-0.14814814814814814,0.5866666666666667,0.0,0.3990740740740741,0.42771464646464646
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.65,190,25,223,162,0.23928571428571427,-0.1809523809523811,0.5866666666666667,0.0,0.42023809523809535,0.4078733766233766
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.66,184,24,224,168,0.22901960784313724,-0.21568627450980404,0.5866666666666667,0.0,0.4447058823529413,0.3903743315508021
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.67,179,17,231,173,0.2408080808080808,-0.2525252525252527,0.5866666666666667,0.0,0.4933333333333335,0.41046831955922863
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.68,174,16,232,178,0.23333333333333328,-0.29166666666666685,0.5866666666666667,0.0,0.5250000000000001,0.39772727272727265
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.69,168,14,234,184,0.2280645161290323,-0.33333333333333304,0.5866666666666667,0.0,0.5613978494623654,0.38874633431085054
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.7,163,13,235,189,0.22111111111111112,-0.37777777777777766,0.5866666666666667,0.0,0.5988888888888888,0.3768939393939394
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.71,159,13,235,193,0.21195402298850577,-0.4252873563218389,0.5866666666666667,0.0,0.6372413793103446,0.3612852664576803
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.72,155,12,236,197,0.20690476190476192,-0.47619047619047605,0.5866666666666667,0.0,0.683095238095238,0.35267857142857145
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.73,152,11,237,200,0.20376543209876546,-0.5308641975308641,0.5866666666666667,0.0,0.7346296296296295,0.3473274410774411
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.74,150,9,239,202,0.2073076923076923,-0.5897435897435896,0.5866666666666667,0.0,0.797051282051282,0.3533653846153846
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.75,143,8,240,209,0.19833333333333333,-0.6533333333333333,0.5866666666666667,0.0,0.8516666666666667,0.3380681818181818
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.76,141,8,240,211,0.19277777777777777,-0.7222222222222223,0.5866666666666667,0.0,0.915,0.3285984848484848
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.77,135,8,240,217,0.1803623188405797,-0.7971014492753623,0.5866666666666667,0.0,0.977463768115942,0.30743577075098816
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.78,133,7,241,219,0.1803030303030303,-0.8787878787878789,0.5866666666666667,0.0,1.059090909090909,0.30733471074380164
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.79,127,6,242,225,0.17404761904761903,-0.9682539682539686,0.5866666666666667,0.0,1.1423015873015876,0.2966720779220779
efficientnet_b0,gt,train,600,352,248,0.5866666666666667,0.8,123,6,242,229,0.16499999999999998,-1.066666666666667,0.5866666666666667,0.0,1.2316666666666671,0.28124999999999994
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.01,155,102,0,0,0.5991038792595212,0.5991038792595212,0.603112840466926,0.0,0.0,0.9933528836754643
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.02,155,102,0,0,0.5950131025172715,0.5950131025172715,0.603112840466926,0.0,0.0,0.9865701119157341
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.03,155,102,0,0,0.5908379798628104,0.5908379798628104,0.603112840466926,0.0,0.0,0.9796474891918857
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.04,155,102,0,0,0.5865758754863812,0.5865758754863812,0.603112840466926,0.0,0.0,0.9725806451612903
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.05,155,102,0,0,0.5822240425967643,0.5822240425967642,0.603112840466926,0.0,1.1102230246251565e-16,0.9653650254668931
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.06,155,102,0,0,0.5777796175180064,0.5777796175180064,0.603112840466926,0.0,0.0,0.9579958819492107
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.07,155,102,0,0,0.5732396134052968,0.5732396134052968,0.603112840466926,0.0,0.0,0.9504682622268471
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.08,155,102,0,0,0.5686009135510066,0.5686009135510066,0.603112840466926,0.0,0.0,0.9427769985974755
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.09,155,102,0,0,0.5638602642493693,0.5638602642493693,0.603112840466926,0.0,0.0,0.9349166962070188
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.1,155,102,0,0,0.5590142671854734,0.5590142671854734,0.603112840466926,0.0,0.0,0.9268817204301076
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.11,155,102,0,0,0.5540593713111529,0.5540593713111528,0.603112840466926,0.0,1.1102230246251565e-16,0.9186661833997826
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.12,155,102,0,0,0.5489918641669614,0.5489918641669614,0.603112840466926,0.0,0.0,0.9102639296187683
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.13,155,102,0,0,0.5438078626056622,0.5438078626056622,0.603112840466926,0.0,0.0,0.9016685205784205
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.14,155,102,0,0,0.5385033028685187,0.5385033028685187,0.603112840466926,0.0,0.0,0.8928732183045761
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.15,155,101,1,0,0.5337605859464408,0.5330739299610895,0.603112840466926,0.0,0.0006866559853513365,0.8850094876660342
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.16,155,101,1,0,0.5282564387622752,0.52751528627015,0.603112840466926,0.0,0.0007411524921252521,0.8758832565284177
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.17,155,101,1,0,0.5226196615254793,0.5218226993577422,0.603112840466926,0.0,0.0007969621677371697,0.8665371162067625
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.18,155,100,2,0,0.5176995349720034,0.5159912688621049,0.603112840466926,0.0,0.001708266109898493,0.8583792289535799
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.19,155,99,3,0,0.512753999135322,0.5100158524283037,0.603112840466926,0.0,0.0027381467070183296,0.850179211469534
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.2,155,97,5,0,0.5087548638132295,0.5038910505836576,0.603112840466926,0.0,0.004863813229571967,0.8435483870967742
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.21,155,95,7,0,0.5048514997783579,0.49761119046446334,0.603112840466926,0.0,0.007240309313894522,0.8370763576970192
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.22,155,95,7,0,0.4988526389304599,0.49117030829093083,0.603112840466926,0.0,0.007682330639529056,0.8271298593879238
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.23,155,94,8,0,0.4938602253777351,0.4845621304765273,0.603112840466926,0.0,0.00929809490120781,0.8188521156263092
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.24,155,91,11,0,0.4912963342207659,0.4777800532459553,0.603112840466926,0.0,0.013516280974810613,0.8146010186757215
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.25,155,89,13,0,0.4876783398184176,0.4708171206225681,0.603112840466926,0.0,0.01686121919584954,0.8086021505376344
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.26,155,87,15,0,0.4841728888421495,0.4636660006309811,0.603112840466926,0.0,0.02050688821116836,0.8027898866608544
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.27,155,85,17,0,0.48078460636426623,0.45631895954373425,0.603112840466926,0.0,0.024465646820531983,0.7971718957136543
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.28,155,82,20,0,0.47903156074362296,0.4487678339818417,0.603112840466926,0.0,0.03026372676178124,0.7942652329749104
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.29,155,79,23,0,0.4775579547322847,0.44100400065764234,0.603112840466926,0.0,0.03655395407464235,0.7918218991367559
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.3,154,74,28,1,0.47581989994441354,0.43301834352418,0.603112840466926,0.0,0.04280155642023353,0.7889400921658987
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.31,154,72,30,1,0.4733547623075621,0.42480121806800875,0.603112840466926,0.0,0.04855354423955338,0.7848527349228611
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.32,154,66,36,1,0.4783703364614328,0.41634241245136183,0.603112840466926,0.0,0.062027924010070956,0.793168880455408
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.33,154,63,39,1,0.478483071026192,0.40763110517451645,0.603112840466926,0.0,0.07085196585167552,0.7933558016369764
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.34,152,56,46,3,0.4791887749086192,0.3986558188892818,0.603112840466926,0.0,0.08053295601933741,0.7945259042033235
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.35,152,52,50,3,0.48249027237354086,0.389404369949117,0.603112840466926,0.0,0.09308590242442388,0.8
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.36,151,48,54,4,0.48249027237354086,0.37986381322957197,0.603112840466926,0.0,0.1026264591439689,0.8
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.37,150,42,60,5,0.4876783398184177,0.37002038169353335,0.603112840466926,0.0,0.11765795812488433,0.8086021505376345
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.38,150,37,65,5,0.49541860173214514,0.35985942010794525,0.603112840466926,0.0,0.1355591816241999,0.821436004162331
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.39,148,33,69,7,0.4937806978375964,0.3493653122408623,0.603112840466926,0.0,0.1444153855967341,0.8187202538339502
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.4,148,30,72,7,0.49805447470817116,0.33852140077821,0.603112840466926,0.0,0.15953307392996113,0.8258064516129032
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.41,148,25,77,7,0.5082767262415089,0.3273098990964849,0.603112840466926,0.0,0.180966827145024,0.8427556041552761
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.42,147,22,80,8,0.5099959747752583,0.3157117939084932,0.603112840466926,0.0,0.19428418086676508,0.8456062291434928
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.43,143,20,82,12,0.4977131544815346,0.30370673766127376,0.603112840466926,0.0,0.19400641682026082,0.82524052065648
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.44,142,19,83,13,0.4944413563090606,0.2912729294052251,0.603112840466926,0.0,0.20316842690383552,0.8198156682027651
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.45,141,18,84,14,0.4913335691545809,0.2783869826671383,0.603112840466926,0.0,0.21294658648744258,0.8146627565982406
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.46,139,16,86,16,0.4878224528029975,0.26502377864245563,0.603112840466926,0.0,0.2227986741605419,0.8088410991636799
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.47,138,14,88,17,0.4886572204683944,0.251156302767785,0.603112840466926,0.0,0.23750091770060938,0.8102251978088862
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.48,134,12,90,21,0.478299910206525,0.23675546243639622,0.603112840466926,0.0,0.2415444477701288,0.7930521091811416
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.49,131,9,93,24,0.47608148317692833,0.22178988326848248,0.603112840466926,0.0,0.25429159990844585,0.7893738140417458
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.5,131,9,93,24,0.47470817120622566,0.20622568093385207,0.603112840466926,0.0,0.2684824902723736,0.7870967741935484
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.51,130,8,94,25,0.47343762407686807,0.19002620503454293,0.603112840466926,0.0,0.28341141904232514,0.7849901250822909
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.52,126,7,95,29,0.4607652399481193,0.17315175097276253,0.603112840466926,0.0,0.28761348897535677,0.7639784946236559
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.53,124,7,95,31,0.4517758092557331,0.15555923503601277,0.603112840466926,0.0,0.2962165742197203,0.749073438572409
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.54,123,7,95,32,0.4466249365589579,0.13720182710201306,0.603112840466926,0.0,0.30942310945694484,0.7405329593267883
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.55,119,6,96,36,0.4345006485084306,0.11802853437094663,0.603112840466926,0.0,0.316472114137484,0.7204301075268817
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.56,116,6,96,39,0.42164839051998587,0.09798372833392277,0.603112840466926,0.0,0.3236646621860631,0.6991202346041057
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.57,115,6,96,40,0.4165233915482762,0.07700660573703744,0.603112840466926,0.0,0.3395167858112388,0.6906226556639161
efficientnet_b0,gt,internal_val,257,155,102,0.603112840466926,0.58,112,5,97,43,0.4089308875301093,0.05503057254030019,0.603112840466926,0.0,0.3539003149898091,0.6780337941628265
