arch,mask_variant,split,n_total,n_malignant,n_benign,prevalence,threshold_probability_pt,tp,fp,tn,fn,net_benefit_model,net_benefit_treat_all_correct,net_benefit_treat_all_WRONG_flat_at_prevalence,net_benefit_treat_none,delta_nb_model_minus_treat_all,standardised_net_benefit_model
densenet121,gt,train,600,352,248,0.5866666666666667,0.73,306,37,211,46,0.34327160493827164,-0.5308641975308641,0.5866666666666667,0.0,0.8741358024691357,0.585122053872054
densenet121,gt,train,600,352,248,0.5866666666666667,0.74,306,37,211,46,0.33448717948717954,-0.5897435897435896,0.5866666666666667,0.0,0.9242307692307692,0.5701486013986015
densenet121,gt,train,600,352,248,0.5866666666666667,0.75,305,36,212,47,0.3283333333333333,-0.6533333333333333,0.5866666666666667,0.0,0.9816666666666667,0.5596590909090908
densenet121,gt,train,600,352,248,0.5866666666666667,0.76,304,36,212,48,0.3166666666666667,-0.7222222222222223,0.5866666666666667,0.0,1.038888888888889,0.5397727272727273
densenet121,gt,train,600,352,248,0.5866666666666667,0.77,303,33,215,49,0.3208695652173913,-0.7971014492753623,0.5866666666666667,0.0,1.1179710144927535,0.5469367588932806
densenet121,gt,train,600,352,248,0.5866666666666667,0.78,299,32,216,53,0.3092424242424242,-0.8787878787878789,0.5866666666666667,0.0,1.188030303030303,0.5271177685950412
densenet121,gt,train,600,352,248,0.5866666666666667,0.79,299,31,217,53,0.30396825396825394,-0.9682539682539686,0.5866666666666667,0.0,1.2722222222222226,0.5181277056277056
densenet121,gt,train,600,352,248,0.5866666666666667,0.8,293,30,218,59,0.2883333333333333,-1.066666666666667,0.5866666666666667,0.0,1.3550000000000004,0.49147727272727265
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.01,155,99,3,0,0.5992217898832685,0.5991038792595212,0.603112840466926,0.0,0.00011791062374721939,0.9935483870967742
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.02,155,95,7,0,0.5955689668863654,0.5950131025172715,0.603112840466926,0.0,0.0005558643690939391,0.9874917709019091
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.03,155,93,9,0,0.5919210557984677,0.5908379798628104,0.603112840466926,0.0,0.0010830759356572628,0.9814432989690722
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.04,155,93,9,0,0.5880350194552528,0.5865758754863812,0.603112840466926,0.0,0.0014591439688715901,0.9749999999999999
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.05,155,92,10,0,0.584271963956584,0.5822240425967642,0.603112840466926,0.0,0.002047921359819793,0.9687606112054329
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.06,155,89,13,0,0.5810083616193393,0.5777796175180064,0.603112840466926,0.0,0.003228744101332892,0.9633493479752917
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.07,155,87,15,0,0.577632735032007,0.5732396134052968,0.603112840466926,0.0,0.004393121626710128,0.9577523413111342
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.08,155,83,19,0,0.5750296058196582,0.5686009135510066,0.603112840466926,0.0,0.006428692268651615,0.9534361851332398
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.09,154,82,20,1,0.5676657972377817,0.5638602642493693,0.603112840466926,0.0,0.0038055329884123523,0.9412265154200639
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.1,154,82,20,1,0.5637699956766105,0.5590142671854734,0.603112840466926,0.0,0.0047557284911370346,0.9347670250896057
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.11,154,80,22,1,0.5607484807414855,0.5540593713111528,0.603112840466926,0.0,0.00668910943033274,0.9297571583907213
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.12,154,78,24,1,0.5578351609480015,0.5489918641669614,0.603112840466926,0.0,0.008843296781040011,0.9249266862170089
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.13,154,75,27,1,0.555615188514692,0.5438078626056622,0.603112840466926,0.0,0.011807325909029887,0.921245828698554
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.14,154,75,27,1,0.551714776943263,0.5385033028685187,0.603112840466926,0.0,0.013211474074744323,0.9147786946736683
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.15,154,72,30,1,0.549782558937972,0.5330739299610895,0.603112840466926,0.0,0.016708628976882522,0.9115749525616698
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.16,154,70,32,1,0.5473411154345006,0.52751528627015,0.603112840466926,0.0,0.019825829164350606,0.9075268817204301
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.17,154,69,33,1,0.5442314003094089,0.5218226993577422,0.603112840466926,0.0,0.022408700951666694,0.9023707734162457
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.18,154,68,34,1,0.541140742146721,0.5159912688621049,0.603112840466926,0.0,0.02514947328461614,0.8972462627852085
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.19,154,66,36,1,0.5389825623288658,0.5100158524283037,0.603112840466926,0.0,0.02896670990056205,0.8936678614097968
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.2,154,66,36,1,0.5350194552529183,0.5038910505836576,0.603112840466926,0.0,0.0311284046692607,0.8870967741935484
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.21,154,65,37,1,0.5319903462542481,0.49761119046446334,0.603112840466926,0.0,0.03437915578978479,0.8820743160473663
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.22,154,63,39,1,0.5300808141275067,0.49117030829093083,0.603112840466926,0.0,0.038910505836575904,0.878908188585608
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.23,154,61,41,1,0.5283238162615594,0.4845621304765273,0.603112840466926,0.0,0.043761685785032145,0.8759949727691664
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.24,154,58,44,1,0.5279541265615401,0.4777800532459553,0.603112840466926,0.0,0.050174073315584766,0.8753820033955858
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.25,154,57,45,1,0.5252918287937743,0.4708171206225681,0.603112840466926,0.0,0.054474708171206254,0.870967741935484
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.26,153,57,45,2,0.5174045640971711,0.4636660006309811,0.603112840466926,0.0,0.05373856346618994,0.8578901482127288
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.27,153,54,48,2,0.5176163317520388,0.45631895954373425,0.603112840466926,0.0,0.06129737220830456,0.858241272646929
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.28,153,54,48,2,0.5136186770428015,0.4487678339818417,0.603112840466926,0.0,0.06485084306095978,0.8516129032258064
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.29,153,54,48,2,0.5095084123417548,0.44100400065764234,0.603112840466926,0.0,0.06850441168411248,0.8447978191731031
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.3,153,53,49,2,0.5069483046136742,0.43301834352418,0.603112840466926,0.0,0.07392996108949423,0.840552995391705
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.31,152,53,49,3,0.49878757119494727,0.42480121806800875,0.603112840466926,0.0,0.07398635312693852,0.8270219728845255
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.32,152,47,55,3,0.5053788052185855,0.41634241245136183,0.603112840466926,0.0,0.08903639276722364,0.8379506641366224
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.33,151,47,55,4,0.49747372088971487,0.40763110517451645,0.603112840466926,0.0,0.08984261571519842,0.8248435243139144
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.34,151,46,56,4,0.4953425303619856,0.3986558188892818,0.603112840466926,0.0,0.0966867114727038,0.8213098729227762
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.35,150,44,58,5,0.49146961987428917,0.389404369949117,0.603112840466926,0.0,0.10206524992517219,0.8148883374689827
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.36,150,43,59,5,0.48954280155642027,0.37986381322957197,0.603112840466926,0.0,0.1096789883268483,0.8116935483870968
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.37,150,42,60,5,0.4876783398184177,0.37002038169353335,0.603112840466926,0.0,0.11765795812488433,0.8086021505376345
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.38,150,41,61,5,0.4858792519141459,0.35985942010794525,0.603112840466926,0.0,0.12601983180620063,0.8056191467221645
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.39,150,40,62,5,0.48414875295018184,0.3493653122408623,0.603112840466926,0.0,0.13478344070931952,0.8027498677948177
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.4,150,37,65,5,0.4876783398184177,0.33852140077821,0.603112840466926,0.0,0.14915693904020766,0.8086021505376345
